"BM","Dataset","centroid"
"O=C(CSC1CCCC1)N1CCN(C(=O)C2CC2c2cccs2)CC1","Preclinic & Market","True"
"c1ccc(C2(N3CCN(c4cncnc4)CC3)C3CCCC32)cc1","Preclinic & Market","True"
"O=C1[C@H](c2ccncc2)N(CCC2=CCCCC2)C(=O)CN1C1CCCCC1","Preclinic & Market","True"
"c1ccc(N2CCN(CCCCc3cc(-c4cccs4)no3)CC2)cc1","Preclinic & Market","True"
"c1coc(-c2nc3nc(N4CCN(Cc5ccon5)CC4)ncn3n2)c1","Preclinic & Market","True"
"O=c1nc2n(c3ccccc13)CC/C2=C\N1CCNCC1","Preclinic & Market","True"
"O=C(OC1CC2CC1[C@H]1CCCCN1C2=O)N1CCN(c2ccccc2)CC1","Preclinic & Market","True"
"O=C(C(Cc1ccccc1)c1ccccc1)N1CCNC(c2ccccc2)C1","Preclinic & Market","True"
"O=C1COCC(=O)N1CCCCN1CCN(c2nccc3[nH]ccc23)CC1","Preclinic & Market","True"
"O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2cncnc12","Preclinic & Market","True"
"S=c1sc2ccccc2n1CCCCN1CCN(C2CCCCC2)CC1","Preclinic & Market","True"
"O=C(N1CCN(C2(c3ccccc3)C3CC4CC(C3)CC2C4)CC1)n1ccnc1","Preclinic & Market","True"
"O=C(CN1CCN(C(=O)c2ccccc2)CC1)Nc1cc2ccccc2[nH]1","Preclinic & Market","True"
"O=C(c1ccnc(N2CCCC2)n1)N1CCN(Cc2ccsc2)CC1","Preclinic & Market","True"
"c1nnc(Sc2ccc(CN3CCNCC3)o2)[nH]1","Preclinic & Market","True"
"O=C(N1CCN(c2nc3ccccc3[nH]2)CC1)C12CC3CC(CC(C3)C1)C2","Preclinic & Market","True"
"C(#CN1CCNCC1)CN1c2ccccc2Sc2ccccc21","Preclinic & Market","True"
"O=C(Nc1cnc2ccccn2c1=O)N1CCN(c2ccccc2)CC1","Preclinic & Market","True"
"O=C1C(=O)N(CCN2CCN(NCc3ccccc3)CC2)c2ccccc21","Preclinic & Market","True"
"c1cnc2c(c1)N=C(N1CCN(C3CCCCC3)CC1)c1ccccc1N2","Preclinic & Market","True"
"O=C(c1cc2ccccc2o1)N1CCN(S(=O)(=O)/C=C/c2ccccc2)CC1","Preclinic & Market","True"
"C1=C(N2CCNCC2)c2nccn2Cc2ccccc21","Preclinic & Market","True"
"c1ccc2nc(N3CCN(Cc4coc5ccccc45)CC3)c(NC3CC3)nc2c1","Preclinic & Market","True"
"O=C(C(=S)N1CCN(C(c2ccccc2)c2ccccc2)CC1)c1ccccc1","Preclinic & Market","True"
"c1ccc2c(N3CCN(CCc4ccc(-c5csnn5)cc4)CC3)cccc2c1","Preclinic & Market","True"
"c1ccc(N2CCN(c3nc4cn[nH]c4c4nc(-c5ccco5)nn34)CC2)cc1","Preclinic & Market","True"
"O=C(Oc1ccccc1)N1CCN(c2ccc(Cc3ccccc3)nn2)CC1","Preclinic & Market","True"
"c1cnc2c(OCCCN3CCN(c4cccc5sccc45)CC3)cccc2c1","Preclinic & Market","True"
"c1ccc(N2CCN(c3ccc(-c4ncns4)cn3)CC2)cc1","Preclinic & Market","True"
"O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4CCC5)CC3)cc21","Preclinic & Market","True"
"O=c1cc(N2CCN(c3ccnc4ccccc34)CC2)nc2scnn12","Preclinic & Market","True"
"O=C1COc2ccc(CCN3CCN(c4cccc5c4OCC5)CC3)cc2N1","Preclinic & Market","True"
"c1csc(Cn2nnnc2CN2CCN(C3=Nc4ccccc4C3)CC2)c1","Preclinic & Market","True"
"O=C1COc2ccccc2N1CCCN1CCN(c2cccc3[nH]c(=O)oc23)CC1","Preclinic & Market","True"
"c1ccc2c(c1)CCOC21CCC(N2CCN(C3CCCCC3)CC2)CC1","Preclinic & Market","True"
"O=c1[nH]/c(=C\c2cccc3c2OCOC3)c(=O)[nH]/c1=C\c1cocn1","Preclinic & Market","True"
"O=C1CN(CCc2ccccc2)CCN1c1ccc2c3c([nH]c2c1)CC1CCC3N1","Preclinic & Market","True"
"O=S(=O)(c1ccc2c(c1)CCCN2)N1CCN(c2ncccn2)CC1","Preclinic & Market","True"
"O=S(=O)(c1ccc(C2CC2)cc1)N1CCN(CCc2ccncc2)CC1","Preclinic & Market","True"
"c1ccc(C[C@H]2CN(c3ccccc3)CCN2CCNCCOc2ccccc2)cc1","Preclinic & Market","True"
"O=C(CNC[C@H]1CCCO1)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1","Preclinic & Market","True"
"O=C(c1cc2c(s1)-c1ccccc1OC2)N1CCN(c2ccccc2)CC1","Preclinic & Market","True"
"O=C(Cc1ccc(-n2cnnn2)cc1)N1CCN(CCc2ccc3c(c2)COC3)CC1","Preclinic & Market","True"
"O=c1[nH]c(=O)c2c(ncn2CCCN2CCN(C3CC=CN=N3)CC2)[nH]1","Preclinic & Market","True"
"O=C1NCCN1CCN1CCN(C2CC(c3ccccc3)c3ccccc32)CC1","Preclinic & Market","True"
"c1cncc(CN2CCN(c3cc(-c4cnc5ccccc5c4)nc4ccnn34)CC2)c1","Preclinic & Market","True"
"O=C(NC1CC1)N1CCN([C@H](c2ccccc2)c2cncnc2)CC1","Preclinic & Market","True"
"O=c1c(CCN2CCN(c3nccc4sccc34)CC2)cnc2n1CCCC2","Preclinic & Market","True"
"c1cc(CN2CCN(C3CCNCC3)CC2)cc(-c2ccco2)c1","Preclinic & Market","True"
"O=C(Cn1c(N2CCN(c3ccccc3)CC2)nc2ccccc21)c1ccccc1","Preclinic & Market","True"
"O=C(NC1CC1)[C@@H]1CCCC[C@H]1C(=O)N1CCN(c2nc(C3CC3)cs2)CC1","Preclinic & Market","True"
"O=C1C[C@H]2CC[C@]1(CS(=O)(=O)N1CCN(c3cc4ccccc4cn3)CC1)C2","Preclinic & Market","True"
"c1ccc(Nc2nc(N3CCN(c4ccccc4)CC3)nc3nccnc23)cc1","Preclinic & Market","True"
"c1cc(CCN2CCN(c3cccc4ncccc34)CC2)c2c(c1)-n1nnnc1CO2","Preclinic & Market","True"
"c1nc(C(c2cocn2)N2CCNCC2)co1","Preclinic & Market","True"
"O=c1[nH]/c(=C/c2ccc(OCc3ccccc3)cn2)c(=O)[nH]/c1=C/c1ccccc1","Preclinic & Market","True"
"O=C1CCCC=C1/C=N\CCN1CCN(C(=O)Cc2ccccc2)CC1","Preclinic & Market","True"
"O=C1C[C@H](c2cccs2)CC=C1/C=N/CCN1CCNCC1","Preclinic & Market","True"
"O=C1C=C2C=CN(CN3CCN(CCOc4cccc5ncccc45)CC3)OC2=CC1","Preclinic & Market","True"
"c1ccc(CN2CCN(CCCOc3ccc4cc5nnnc-5oc4c3)CC2)nc1","Preclinic & Market","True"
"O=C1CN(Cc2nc3ccccc3s2)CCN1Cc1ccc2cncnc2c1","Preclinic & Market","True"
"c1ccc2c(c1)ncn1nc(CN3CCN(c4cncs4)CC3)nc21","Preclinic & Market","True"
"O=C(C[C@@H]1CCCCN1)N1CCN(c2ncc3ccccc3n2)CC1","Preclinic & Market","True"
"O=C(CCCOc1ccc2[nH]c3ncnc-3cc2c1)N1CCNCC1","Preclinic & Market","True"
"O=C(Cn1cccn1)N1CCC[C@H](N2CCN(Cc3ccc4c(c3)OCO4)CC2)C1","Preclinic & Market","True"
"O=C1c2cscc2S(=O)(=O)N1CCCCN1CCN(c2cccnn2)CC1","Preclinic & Market","True"
"C1=NC(CNCCCN2CCN(CCC/N=c3\cc[nH]c4ccccc34)CC2)N=C1","Preclinic & Market","True"
"C=C1c2ccccc2N=C(N2CCN(CCN3CCOC3=O)CC2)c2ccccc21","Preclinic & Market","True"
"O=C(N[C@@H](Cc1ccccc1)CN1CCN(c2cnsn2)CC1)c1ccccn1","Preclinic & Market","True"
"O=S(=O)(c1cnccc1N1CCN(/N=C/c2ccccc2)CC1)N1CCCCC1","Preclinic & Market","True"
"c1ccc(-c2cncnc2N2CCN([C@H](c3ccccc3)c3ncc[nH]3)CC2)cc1","Preclinic & Market","True"
"O=C1CCC[C@@H]2[C@@H](Cc3ccccc3)[C@H](N3CCN(c4ccccc4)CC3)C[C@@H]3CCN1[C@@H]32","Preclinic & Market","True"
"c1ccc2c(c1)C[C@H](OCCN1CCNCC1)c1ccccc1S2","Preclinic & Market","True"
"O=C1NCC(=O)N(Cc2ccccc2)[C@H]1CSCc1ccccc1","Preclinic & Market","True"
"O=S1(=O)NCCOc2cc(N3CCN(Cc4ccccc4)CC3)ccc21","Preclinic & Market","True"
"c1ccc(C[C@H]2CNCCN2C2CCN(c3nc[nH]n3)CC2)cc1","Preclinic & Market","True"
"c1ccc([C@@H](c2ccccn2)N2CCN(c3ncnc4c3cnn4-c3ccccc3)CC2)cc1","Preclinic & Market","True"
"O=C(C(=O)N1CCN(Cc2cccc3c(=O)ccoc23)CC1)c1ccccc1","Preclinic & Market","True"
"O=C(NCCN1CCN(c2ccncc2)CC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3","Preclinic & Market","True"
"O=C1CN(c2cccc(N3CCOCC3)c2)CCN1CCCN1CCc2ccccc2C1","Preclinic & Market","True"
"O=C1CN(Cc2ccco2)C(=O)[C@@H](C2Cc3ccccc3C2)N1","Preclinic & Market","True"
"O=C1Cc2ccccc2N1N1CCN(CC[C@@H]2OCCCc3ccccc32)CC1","Preclinic & Market","True"
"O=C1NC(=O)C2NC(N3CCN(CC(=O)c4cc5ccccc5[nH]4)CC3)=NC2N1","Preclinic & Market","True"
"c1ccc2cc(SC[C@H](Cn3c4ccccc4c4ccccc43)N3CCNCC3)ccc2c1","Preclinic & Market","True"
"c1ccc(N2CCN(CC[C@H](Oc3ccc4c(c3)OCO4)c3ccsc3)CC2)cc1","Preclinic & Market","True"
"O=C(CCN1CCN(CC(c2ccccc2)N2CCNCC2)CC1)c1ccccc1","Preclinic & Market","True"
"O=C(CCN1CCN(c2ccccc2)CC1)N1Cc2cccc3c2N(CC3)c2ccccc21","Preclinic & Market","True"
"c1ccc(N2CCN([C@@H]3CC[C@@H]4CC[C@H]5[C@@H]6CCCC6CC[C@@H]5C4C3)CC2)nc1","Preclinic & Market","True"
"O=C(c1cccs1)N(C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1ccccc1","Preclinic & Market","True"
"O=c1cccc2n(CCCN3CCN(Cc4ccccc4)CC3)c3ccccc3n12","Preclinic & Market","True"
"O=C(C1CCS(=O)(=O)CC1)N1CCN(c2cnc(C3CC3)nc2)C[C@H]1c1ccccc1","Preclinic & Market","True"
"O=c1[nH]cc(CN2CCN(c3cccn4cc(-c5ccccc5)nc34)CC2)c(=O)[nH]1","Preclinic & Market","True"
"O=C(NCC(=O)N1CCN(Cc2cccc(C3CC3)c2)CC1)[C@H]1CC12CCCCC2","Preclinic & Market","True"
"O=C1CN(S(=O)(=O)c2cc3ccccc3s2)CCN1Cc1cc2cnccc2o1","Preclinic & Market","True"
"c1ccc(-c2cc3c(N4CCN(c5ccccc5)CC4)nccn3n2)cc1","Preclinic & Market","True"
"C1=C(CN2CCN(CC3ON=C4c5ccccc5OCC43)CC2)Cc2ccccc21","Preclinic & Market","True"
"O=C(CCN1CCN(Cc2ccccc2)CC1)N[C@H]1C(=O)CCC2c3ccccc3O[C@H]21","Preclinic & Market","True"
"O=C(CNc1ccccc1)N1CCNC[C@@H]1CN1CCCC1","Preclinic & Market","True"
"O=C([C@H]1CCCNC1)N1CCN(c2ccnc(NCc3ccccc3)n2)CC1","Preclinic & Market","True"
"O=c1[nH]c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2sccc12","Preclinic & Market","True"
"O=C1[C@@H]2CSCN2C(=O)CN1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1","Preclinic & Market","True"
"O=C1CN(S(=O)(=O)/C=C/c2cccs2)CCN1Cc1cc2c[nH]ccc-2n1","Preclinic & Market","True"
"c1ccc(N2CCN(c3[nH]nc(-n4cccn4)c4nc5ccccc5c3-4)CC2)cc1","Preclinic & Market","True"
"O=C(c1ccccc1)N1CCN(S(=O)(=O)c2c[nH]c3c(-n4ccnn4)nccc23)CC1","Preclinic & Market","True"
"O=C1C2Sc3ccccc3C2N=CN1CCN1CCN(c2ccccc2)CC1","Preclinic & Market","True"
"O=C(NC1CCCC1)[C@@H]1CN(c2ccccc2)CC(=O)N1c1ccc2ccoc2c1","Preclinic & Market","True"
"c1ccc(CCNC[C@@H](c2ccccc2)N2CCN(c3ccccc3)CC2)cc1","Preclinic & Market","True"
"c1ccc(-c2nc3c(N4CCN(Cc5c[nH]cn5)CC4)cccc3s2)cc1","Preclinic & Market","True"
"O=c1[nH]c2scc(-c3ccccc3)c2c(=O)n1CCCN1CCN(c2ccccc2)CC1","Preclinic & Market","True"
"O=C(CN1CCNC[C@@H]1Cn1cccn1)N1CC2(Cc3ccccc3C2)c2ccccc21","Preclinic & Market","True"
"O=C(c1cc(-c2ccncc2)nc2ccccc12)N1CCN(c2ccc(N3CCOCC3)nn2)CC1","Preclinic & Market","True"
"c1ccc2c(c1)CCc1ccccc1C2CN1CCN(c2ncncn2)CC1","Preclinic & Market","True"
"O=C(Cc1ccncc1)N1CCN([C@H]2c3ccccc3S(=O)(=O)Cc3cccnc32)CC1","Preclinic & Market","True"
"c1ccc(C(c2ccccc2)N2CCN(c3c4c(cc5nc6ccccc6n35)CCC4)CC2)cc1","Preclinic & Market","True"
"O=C(CCNCCC1c2ccccc2-c2ccccc21)N1CCN(c2ccc3c(c2)OCO3)CC1","Preclinic & Market","True"
"O=C(c1cc2cc(C3CC3)ccc2o1)N1CCN(C2CCCCC2)C(=O)C1","Preclinic & Market","True"
"O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C2c3ccccc3CCc3ccccc32)CC1","Preclinic & Market","True"
"O=C(CN1CCN(Cc2ccccc2)CC1)N[C@H]1c2ccsc2-c2c1cnn2-c1ccccc1","Preclinic & Market","True"
"O=C(CN1C(=O)NC2(CCCCC2)C1=O)N1CCN(S(=O)(=O)c2cccs2)CC1","Preclinic & Market","True"
"c1ccc([C@H]2NC(N3CCN(c4ccccn4)CC3)=NC3=C2CCc2ccccc23)cc1","Preclinic & Market","True"
"O=C(NS(=O)(=O)c1ccccc1)N1CCN(c2ncnc3ccccc23)CC1","Preclinic & Market","True"
"O=C([C@@H]1CNC[C@H]1c1ccccc1)N1CCN(c2ccccc2Cn2ccnc2)CC1","Preclinic & Market","True"
"O=c1c(C2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1","Preclinic & Market","True"
"O=C(Nc1ccccc1)c1cnc(N2CCN(c3ccc(Nc4ccccc4)nn3)CC2)cn1","Preclinic & Market","True"
"c1ccc(C(c2ccccc2)N2CCN(CCCn3cnc(-c4ncon4)c4ncnc3-4)CC2)cc1","Preclinic & Market","True"
"c1ccc(N2CCN(c3nc4cccc(N5CCCCC5)c4[nH]3)CC2)nc1","Preclinic & Market","True"
"O=S(=O)(c1ccccc1)n1cc(CN2CCN(c3nc4ccccc4c4ccccc34)CC2)nn1","Preclinic & Market","True"
"c1ccc(CN2CCN([C@@H](c3ccccc3)c3ccc4c(c3)CNCC4)CC2)cc1","Preclinic & Market","True"
"O=C(CCS(=O)(=O)c1ccc2ccccc2c1)N1CCN(N2Cc3cncn3C2=O)CC1","Preclinic & Market","True"
"O=C1N[C@H](C2Cc3ccccc3C2)C(=O)N([C@@H](C(=O)N2CCOCC2)c2cccnc2)[C@@H]1CC1CC1","Preclinic & Market","True"
"O=C1N(CCCCN2CCN(c3cn(-c4ccccc4)c4ccccc34)CC2)CSC12CCCC2","Preclinic & Market","True"
"O=C(OCCc1ccccc1)N1CCN(CCCC(c2ccccc2)c2ccccc2)CC1","Preclinic & Market","True"
"O=C(c1ccc2[nH]c(=O)c3cnn([C@H]4CCOC4)c3c2c1)N1CCNCC1","Preclinic & Market","True"
"O=C(c1ccccc1)N1CCC(N2CCN(c3cnc(-c4ncc[nH]4)cn3)CC2)CC1","Preclinic & Market","True"
"O=C1CC[C@@H]2C1CC[C@@H]1C3CCC(CN4CCN(Cc5cccnc5)CC4)C[C@@H]3CC[C@@H]21","Preclinic & Market","True"
"O=C1c2ccccc2OC[C@H]1C(=O)N1CCN(C(=O)c2cn(-c3ccccc3)c3ccccc23)CC1","Preclinic & Market","True"
"O=C(NCC(=O)N1CCN(CCCOc2ccc(-c3noc(C4CC4)n3)cc2)CC1)c1ccco1","Preclinic & Market","True"
"N=C(c1ccc(CN2CCN(S(=O)(=O)c3cc4ccccc4[nH]3)CC2=O)cc1)N1CCCCC1","Preclinic & Market","True"
"O=C1c2cccc(N3CCN(Cc4cccn4-c4nccs4)CC3)c2C(=O)N1Cc1ccccc1","Preclinic & Market","True"
"O=C1C=C2CCC3C(=CCC4C(C(=O)CN5CCN(c6ccccc6)CC5)CCC34)C2CC1","Preclinic & Market","True"
"O=C(Cc1ccc(-c2ccccc2)cc1)N1CCN(C(=O)N2C[C@@H](CC3CCNCC3)C2=O)CC1","Preclinic & Market","True"
"O=C(CCNS(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1)N1CCN(c2ccccc2)CC1","Preclinic & Market","True"
"O=C(CCCN1CCN(S(=O)(=O)Oc2ccccc2)CC1)N[C@H]1c2ccccc2CSc2ccccc21","Preclinic & Market","True"
"O=C1/C(=N\S(=O)(=O)c2ccccc2)C(N2CCN(Cc3ccccc3)CC2)=Cc2ccccc21","Preclinic & Market","True"
"O=C(CN1C(=O)CNC[C@H]1c1ccccc1)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21","Preclinic & Market","True"
"O=C(C1CCNCC1)N(CCCN1CCN(Cc2cncs2)CC1)c1ccccc1","Preclinic & Market","True"
"O=C(CN1CCN(Cc2ccc(OCc3ccccc3)cc2)CC1)Nc1ccc2c(c1)CCc1nncn1-2","Preclinic & Market","True"
"O=S(=O)(N[C@@H](CCCN1CCN(c2ncccn2)CC1)c1cccc2ccccc12)c1ccccc1","Preclinic & Market","True"
"O=C(c1c[nH]c(=O)c(-c2ccccc2)c1)N1CCN(C(=O)c2ccccc2)[C@H](c2ccccc2)C1","Preclinic & Market","True"
"O=C1Nc2ncccc2[C@@]12Cc1cc3ccc(CN4CCNC(c5ccccc5)C4)nc3cc1C2","Preclinic & Market","True"
"O=C(c1cccnc1)N1C[C@H]2CC(N3CCN(Cc4ccccc4)CC3)C[C@H]2C1","Preclinic & Market","True"
"O=C(Nc1cccc2ccccc12)N1CCNC(CNc2nccc(-n3cnc4ccccc43)n2)C1","Preclinic & Market","True"
"O=C(N[C@@H](CSCC1CCCCC1)C(=O)N1CCN(c2ccccc2)CC1)[C@@H]1CSCN1","Preclinic & Market","True"
"O=C1CCCC[C@H](N2CCN(c3ccccc3)CC2=O)c2cc(ccn2)-c2ccccc2N1","Preclinic & Market","True"
"c1ccc(OCc2ccccc2-c2nc(CN3CCN(C(c4ccccc4)c4ccccc4)CC3)cs2)cc1","Preclinic & Market","True"
"O=C(CC12CC3CC(CC(C3)C1)C2)NCC(=O)N1CCN(Cc2ccccc2OCc2ccc(-c3ncco3)cc2)CC1","Preclinic & Market","True"
"O=C(NCc1ccccc1)[C@@H]1CN(c2cccnn2)CCN1S(=O)(=O)c1ccccc1","Preclinic & Market","True"
"O=C(N[C@H](Cc1ccccc1)C(=O)N1CCN(C2CCCCC2Cn2cncn2)CC1)C1Cc2ccccc2CN1","Preclinic & Market","True"
"O=C(c1cccc(N2CCNCC2)c1)N1CCN(C(=O)c2ccc(O[C@H]3CCNC3)c(C3CCCCC3)c2)CC1","Preclinic & Market","True"
"c1ccc(C2(CCN3CCN(c4cccc5nonc45)CC3)CCNCC2)cc1","Preclinic & Market","True"
"O=C1CSC(c2cccc(S(=O)(=O)N3CCN(C(=O)[C@@H]4C[C@H]4c4ccccc4)CC3)c2)=N1","Preclinic & Market","True"
"O=C(C[C@H](Cc1ccccc1)C(=O)N1CCN(c2ccccc2NCC2CC2)CC1)N1CCNCC1","Preclinic & Market","True"
"O=C1C=CC(=O)N1c1cncnc1Nc1ccccc1","Preclinic & Market","True"
"c1c(NC2CCC2)nc(C2CC2)nc1N1CCCCCC1","Preclinic & Market","True"
"c1nc(NCCc2cn[nH]c2)cc(C2CCNCC2)n1","Preclinic & Market","True"
"O=c1c(-c2ccncn2)cnc2sccn12","Preclinic & Market","True"
"N=C(NOCCCc1ccccc1)Nc1ncccn1","Preclinic & Market","True"
"c1cc(-c2cnc(N3CCSCC3)nc2)on1","Preclinic & Market","True"
"c1ccc(-c2nccc(NCCc3ncc[nH]3)n2)cc1","Preclinic & Market","True"
"c1ncc(-c2cc(N3C[C@@H]4C[C@H]3CO4)nc(C3CC3)n2)cn1","Preclinic & Market","True"
"c1cnc(Nc2cnn3c2CCCC3)nc1","Preclinic & Market","True"
"O=C1C=CC(=O)N1Nc1ncc(-c2cocn2)cn1","Preclinic & Market","True"
"O=C1C=C(c2cc(CCc3ccccc3)ncn2)CN1","Preclinic & Market","True"
"O=c1[nH]cc(-c2ccnc(NCc3cccnc3)n2)s1","Preclinic & Market","True"
"c1cnc(Nc2cc3n(n2)CCOC3)nc1","Preclinic & Market","True"
"c1csc(-c2nc(N3CCCC3)ncc2-c2ccsc2)n1","Preclinic & Market","True"
"c1ccc(-c2nccc(-c3cncs3)n2)cc1","Preclinic & Market","True"
"c1nc(NC2CC3CCC2C3)cc(N2CCOCC2)n1","Preclinic & Market","True"
"c1cnc(NCCCOC[C@H]2CCOC2)nc1","Preclinic & Market","True"
"O=C1CCCC[C@@H]1S(=O)(=O)Nc1ncccn1","Preclinic & Market","True"
"c1ccc(CNc2ccnc(-n3cnc4ccncc43)n2)cc1","Preclinic & Market","True"
"O=C(Cc1cccs1)NCc1ccnc([C@H]2CCCOC2)n1","Preclinic & Market","True"
"c1coc(-c2nc(Nc3cncnc3)ncc2-c2ccncn2)c1","Preclinic & Market","True"
"c1ccc(-c2nccc(N3CCc4c(ncn4C4CC4)C3)n2)cc1","Preclinic & Market","True"
"c1cnc(NC2c3ccccc3-c3ccccc32)nc1","Preclinic & Market","True"
"c1cc(-c2cn[nH]c2)nc(NCC2CCSC2)n1","Preclinic & Market","True"
"c1cc(CCNc2ncc(-c3cnccn3)c(C3CC3)n2)ccn1","Preclinic & Market","True"
"O=C1CC[C@@H](c2cc(-c3cccs3)ncn2)N1","Preclinic & Market","True"
"c1cn(-c2cc(NC3=NC[C@@]4(CN5CCC4CC5)N3)ncn2)cn1","Preclinic & Market","True"
"c1cnc([C@@H]2COCCN2)nc1","Preclinic & Market","True"
"c1nc([C@H]2CCCNC2)cc(N(Cc2ncc[nH]2)C2CC2)n1","Preclinic & Market","True"
"c1ccc(CCCNCCc2ccnc(-n3ccnn3)n2)cc1","Preclinic & Market","True"
"c1nc(N2CCNCC2)cc(C23CC4CC(CC(C4)C2)C3)n1","Preclinic & Market","True"
"c1csc(-c2ncc(CNCc3nnc[nH]3)cn2)c1","Preclinic & Market","True"
"O=C(Cc1ccsc1)NCc1cncnc1[C@@H]1CCCN1","Preclinic & Market","True"
"c1coc(-c2ccnc(-n3nnc4ccccc43)n2)c1","Preclinic & Market","True"
"c1cnc(Nc2cc(-n3cccn3)nc(-n3cccn3)n2)nc1","Preclinic & Market","True"
"O=C1Nc2ccccc2[C@@H]1c1ccnc(Nc2ccccc2)n1","Preclinic & Market","True"
"O=C(NCCCN1CCCCC1)c1cc(NC2COC2)ncn1","Preclinic & Market","True"
"c1ccc(-c2cc(NC3=NC[C@@]4(CN5CCC4CC5)O3)ncn2)cc1","Preclinic & Market","True"
"C(=C1Nc2ccccc2S1)c1ccnc(N2CCNCC2)n1","Preclinic & Market","True"
"c1nc(NC[C@H]2CCCNC2)cc(-c2ccc3ncsc3c2)n1","Preclinic & Market","True"
"c1cncc(Oc2cc(N3CCC4(CCCO4)CC3)ncn2)c1","Preclinic & Market","True"
"c1nc(C2CCCCC2)ncc1CN1CCCC(CC2CC2)C1","Preclinic & Market","True"
"c1csc(CCNc2ncc(-c3nnco3)cn2)c1","Preclinic & Market","True"
"c1cnc2ccc(CCc3cc(-n4cncn4)ncn3)nc2c1","Preclinic & Market","True"
"c1cc(N2CCCCC2)nc(NCCc2ncon2)n1","Preclinic & Market","True"
"C(=C1Nc2ccccc2N1)c1ccncn1","Preclinic & Market","True"
"c1csc(Sc2cc(N3CCC4CCC(C3)N4)ncn2)c1","Preclinic & Market","True"
"O=C1C[C@H](c2cnc(NCc3ccccc3)nc2)c2cn[nH]c2N1","Preclinic & Market","True"
"O=S(=O)(NCCNc1cc(-n2cccc2)ncn1)c1cccs1","Preclinic & Market","True"
"c1ccc(-c2nccc([C@@H]3CCCCN3Cc3cccs3)n2)nc1","Preclinic & Market","True"
"O=C(NC12CC3CC(CC(C3)C1)C2)c1ccncn1","Preclinic & Market","True"
"O=C1NCn2c1ccc(Nc1cc(NC(=O)C3CC3)ncn1)c2=O","Preclinic & Market","True"
"O=C1C=CC(=O)N1Nc1nc(-c2cccs2)ncc1C1=NCCO1","Preclinic & Market","True"
"c1ncc(-c2cc(NC3CCOCC3)nc(N3CCOCC3)n2)cn1","Preclinic & Market","True"
"O=C(NCc1cnc(NC2CCCCC2)nc1)c1cscn1","Preclinic & Market","True"
"O=C(NCCc1cc(N2CCOCC2)nc(NC2CC2)n1)[C@@H]1CCCO1","Preclinic & Market","True"
"C(#Cc1cncnc1)Cn1ccnc1","Preclinic & Market","True"
"O=C(Nn1ccc2ncccc21)c1cnc(-c2ccccn2)nc1","Preclinic & Market","True"
"c1ccc(-c2cncnc2N[C@@H]2C[C@@H]3CC[C@H]2C3)cc1","Preclinic & Market","True"
"c1ccc2c(CCNc3cc(-c4cnoc4)ncn3)c[nH]c2c1","Preclinic & Market","True"
"N=C(c1ccc2ccccc2c1)c1ccnc(Nc2ccccc2)n1","Preclinic & Market","True"
"c1ccc(-c2cc(N3CCc4ccccc4C3)nc(-c3ccccn3)n2)nc1","Preclinic & Market","True"
"c1ccc2c(c1)CN(c1cc(C3CCNCC3)ncn1)CCO2","Preclinic & Market","True"
"O=C(NCC(c1cncnc1)N1CCOCC1)C1CCc2ncsc21","Preclinic & Market","True"
"c1ccc(-c2cnc(N3Cc4cccnc4C3)nc2)cc1","Preclinic & Market","True"
"c1cnc2[nH]cc(Nc3ccnc(C45CC6CC(CC(C6)C4)C5)n3)c2c1","Preclinic & Market","True"
"O=c1cc(Nc2ccnc(Nc3ccc4c(c3)CCO4)n2)c1=O","Preclinic & Market","True"
"c1cc(Nc2nccc(NC[C@@H]3CCCNC3)n2)cc(-c2cnco2)c1","Preclinic & Market","True"
"c1ccc(C2CC2)c(CCc2ccnc(Nc3ncco3)n2)c1","Preclinic & Market","True"
"c1ccc(-c2cc(Oc3cccc4cncnc34)ncn2)cc1","Preclinic & Market","True"
"O=S(=O)(NCCOC12CC3CC(CC(C3)C1)C2)c1cncnc1","Preclinic & Market","True"
"O=C(NCCCNc1nc(Nc2ccccc2)ncc1C1CC1)C1CCC1","Preclinic & Market","True"
"c1ccc2ncc(Nc3nccc(-c4cncnc4CC4CC4)n3)cc2c1","Preclinic & Market","True"
"O=C(CN1CCNCC1)Nc1cc(-n2cccn2)nc(-c2nccs2)n1","Preclinic & Market","True"
"c1ccc(-c2ccnc(OCc3c[nH]c4cc5ccccc5nc34)n2)cc1","Preclinic & Market","True"
"c1ccc2c(c1)CC(Nc1nc(Nc3ccncc3)cc(N3CCNCC3)n1)C2","Preclinic & Market","True"
"O=C1CN(c2cc(-c3n[nH]c4ccc(-c5cn[nH]c5)cc34)ncn2)CCN1","Preclinic & Market","True"
